id,submitdate,lastpage,datestamp,name,value
21,NA,NA,2023-03-28T20:27:22Z,G06Q03[SQ001],NA
21,NA,NA,2023-03-28T20:27:22Z,G06Q03[SQ002],NA
21,NA,NA,2023-03-28T20:27:22Z,G06Q03[SQ003],NA
21,NA,NA,2023-03-28T20:27:22Z,G06Q04,NA
21,NA,NA,2023-03-28T20:27:22Z,G07Q00,NA
21,NA,NA,2023-03-28T20:27:22Z,G07Q01,NA
21,NA,NA,2023-03-28T20:27:22Z,G07Q02,NA
21,NA,NA,2023-03-28T20:27:22Z,G07Q03[SQ001],NA
21,NA,NA,2023-03-28T20:27:22Z,G07Q03[SQ002],NA
21,NA,NA,2023-03-28T20:27:22Z,G07Q03[SQ003],NA
21,NA,NA,2023-03-28T20:27:22Z,G07Q04,NA
21,NA,NA,2023-03-28T20:27:22Z,G12Q01,NA
22,NA,NA,2023-03-29T09:11:33Z,G05Q00,NA
22,NA,NA,2023-03-29T09:11:33Z,G05Q01,NA
22,NA,NA,2023-03-29T09:11:33Z,G05Q02,NA
22,NA,NA,2023-03-29T09:11:33Z,G05Q03[SQ001],NA
22,NA,NA,2023-03-29T09:11:33Z,G05Q03[SQ002],NA
22,NA,NA,2023-03-29T09:11:33Z,G05Q03[SQ003],NA
22,NA,NA,2023-03-29T09:11:33Z,G05Q04,NA
22,NA,NA,2023-03-29T09:11:33Z,G06Q00,NA
22,NA,NA,2023-03-29T09:11:33Z,G06Q01,NA
22,NA,NA,2023-03-29T09:11:33Z,G06Q02,NA
22,NA,NA,2023-03-29T09:11:33Z,G06Q03[SQ001],NA
22,NA,NA,2023-03-29T09:11:33Z,G06Q03[SQ002],NA
22,NA,NA,2023-03-29T09:11:33Z,G06Q03[SQ003],NA
22,NA,NA,2023-03-29T09:11:33Z,G06Q04,NA
22,NA,NA,2023-03-29T09:11:33Z,G07Q00,NA
22,NA,NA,2023-03-29T09:11:33Z,G07Q01,NA
22,NA,NA,2023-03-29T09:11:33Z,G07Q02,NA
22,NA,NA,2023-03-29T09:11:33Z,G07Q03[SQ001],NA
22,NA,NA,2023-03-29T09:11:33Z,G07Q03[SQ002],NA
22,NA,NA,2023-03-29T09:11:33Z,G07Q03[SQ003],NA
22,NA,NA,2023-03-29T09:11:33Z,G07Q04,NA
22,NA,NA,2023-03-29T09:11:33Z,G12Q01,NA
23,NA,1,2023-03-29T10:57:44Z,G05Q00,NA
23,NA,1,2023-03-29T10:57:44Z,G05Q01,NA
23,NA,1,2023-03-29T10:57:44Z,G05Q02,NA
23,NA,1,2023-03-29T10:57:44Z,G05Q03[SQ001],NA
23,NA,1,2023-03-29T10:57:44Z,G05Q03[SQ002],NA
23,NA,1,2023-03-29T10:57:44Z,G05Q03[SQ003],NA
23,NA,1,2023-03-29T10:57:44Z,G05Q04,NA
23,NA,1,2023-03-29T10:57:44Z,G06Q00,NA
23,NA,1,2023-03-29T10:57:44Z,G06Q01,NA
23,NA,1,2023-03-29T10:57:44Z,G06Q02,NA
23,NA,1,2023-03-29T10:57:44Z,G06Q03[SQ001],NA
23,NA,1,2023-03-29T10:57:44Z,G06Q03[SQ002],NA
23,NA,1,2023-03-29T10:57:44Z,G06Q03[SQ003],NA
23,NA,1,2023-03-29T10:57:44Z,G06Q04,NA
23,NA,1,2023-03-29T10:57:44Z,G07Q00,NA
23,NA,1,2023-03-29T10:57:44Z,G07Q01,NA
23,NA,1,2023-03-29T10:57:44Z,G07Q02,NA
23,NA,1,2023-03-29T10:57:44Z,G07Q03[SQ001],NA
23,NA,1,2023-03-29T10:57:44Z,G07Q03[SQ002],NA
23,NA,1,2023-03-29T10:57:44Z,G07Q03[SQ003],NA
23,NA,1,2023-03-29T10:57:44Z,G07Q04,NA
23,NA,1,2023-03-29T10:57:44Z,G12Q01,NA
24,NA,NA,2023-03-29T09:41:29Z,G05Q00,NA
24,NA,NA,2023-03-29T09:41:29Z,G05Q01,NA
24,NA,NA,2023-03-29T09:41:29Z,G05Q02,NA
24,NA,NA,2023-03-29T09:41:29Z,G05Q03[SQ001],NA
24,NA,NA,2023-03-29T09:41:29Z,G05Q03[SQ002],NA
24,NA,NA,2023-03-29T09:41:29Z,G05Q03[SQ003],NA
24,NA,NA,2023-03-29T09:41:29Z,G05Q04,NA
24,NA,NA,2023-03-29T09:41:29Z,G06Q00,NA
24,NA,NA,2023-03-29T09:41:29Z,G06Q01,NA
24,NA,NA,2023-03-29T09:41:29Z,G06Q02,NA
24,NA,NA,2023-03-29T09:41:29Z,G06Q03[SQ001],NA
24,NA,NA,2023-03-29T09:41:29Z,G06Q03[SQ002],NA
24,NA,NA,2023-03-29T09:41:29Z,G06Q03[SQ003],NA
24,NA,NA,2023-03-29T09:41:29Z,G06Q04,NA
24,NA,NA,2023-03-29T09:41:29Z,G07Q00,NA
24,NA,NA,2023-03-29T09:41:29Z,G07Q01,NA
24,NA,NA,2023-03-29T09:41:29Z,G07Q02,NA
24,NA,NA,2023-03-29T09:41:29Z,G07Q03[SQ001],NA
24,NA,NA,2023-03-29T09:41:29Z,G07Q03[SQ002],NA
24,NA,NA,2023-03-29T09:41:29Z,G07Q03[SQ003],NA
24,NA,NA,2023-03-29T09:41:29Z,G07Q04,NA
24,NA,NA,2023-03-29T09:41:29Z,G12Q01,NA
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G05Q00,"Option 1
Osimertinib
MET-Inhibitors"
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G05Q01,Option 1
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G05Q02,Evidence is presented for the recommended substances.
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G05Q03[SQ001],2
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G05Q03[SQ002],9
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G05Q03[SQ003],5
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G05Q04,NA
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G06Q00,"Option 3
Sotorasib"
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G06Q01,Option 3
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G06Q02,Evidence is presented for the recommended medications.
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G06Q03[SQ001],4
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G06Q03[SQ002],9
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G06Q03[SQ003],2
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G06Q04,"In options 1 and 3, no evidence is presented. In option 3, many study options are given what appears to be unselected."
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G07Q00,"Option 1
ICI
MEK inhibition"
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G07Q01,Option 1
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G07Q02,Evidence is presented for the recommended medication.
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G07Q03[SQ001],2
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G07Q03[SQ002],9
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G07Q03[SQ003],5
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G07Q04,Option 2 gave no data references and no comprehensible recommendation. Option 3 gives comprehensible recommendation but without evidence supporting the recommendation while it produces many trials to be considered.
25,2023-03-29T10:24:30Z,5,2023-03-29T10:24:30Z,G12Q01,NA
26,NA,NA,2023-03-29T10:18:05Z,G05Q00,NA
26,NA,NA,2023-03-29T10:18:05Z,G05Q01,NA
26,NA,NA,2023-03-29T10:18:05Z,G05Q02,NA
26,NA,NA,2023-03-29T10:18:05Z,G05Q03[SQ001],NA
26,NA,NA,2023-03-29T10:18:05Z,G05Q03[SQ002],NA
26,NA,NA,2023-03-29T10:18:05Z,G05Q03[SQ003],NA
26,NA,NA,2023-03-29T10:18:05Z,G05Q04,NA
26,NA,NA,2023-03-29T10:18:05Z,G06Q00,NA
26,NA,NA,2023-03-29T10:18:05Z,G06Q01,NA
26,NA,NA,2023-03-29T10:18:05Z,G06Q02,NA
26,NA,NA,2023-03-29T10:18:05Z,G06Q03[SQ001],NA
26,NA,NA,2023-03-29T10:18:05Z,G06Q03[SQ002],NA
26,NA,NA,2023-03-29T10:18:05Z,G06Q03[SQ003],NA
26,NA,NA,2023-03-29T10:18:05Z,G06Q04,NA
26,NA,NA,2023-03-29T10:18:05Z,G07Q00,NA
26,NA,NA,2023-03-29T10:18:05Z,G07Q01,NA
26,NA,NA,2023-03-29T10:18:05Z,G07Q02,NA
26,NA,NA,2023-03-29T10:18:05Z,G07Q03[SQ001],NA
26,NA,NA,2023-03-29T10:18:05Z,G07Q03[SQ002],NA
26,NA,NA,2023-03-29T10:18:05Z,G07Q03[SQ003],NA
26,NA,NA,2023-03-29T10:18:05Z,G07Q04,NA
26,NA,NA,2023-03-29T10:18:05Z,G12Q01,NA
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G05Q00,"Option 2: without TP53 recommendation
Option 3"
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G05Q01,Option 1
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G05Q02,"1) curated study options
2) elaborates on comparative EGFR-inhibitor studies and shows data with clinical advantage of osimertinib in comparison to other EGFR-inhibitors"
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G05Q03[SQ001],2
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G05Q03[SQ002],10 (extremely likely)
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G05Q03[SQ003],6
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G05Q04,"1) Option 2 shows and recommends data with regard to TP53 mutation - this is medically not really applicable ergo not better curated and fitted.
2) Option 2 recommends not recruiting studies (n/a)
3) Option 2+3: findings in EGFR and MET are not at all pre-filtered for a clinical applicability"
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G06Q00,Option 2 and Option 3
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G06Q01,Option 2
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G06Q02,"1) offers information on a lot of studies, but ONLY studys
"
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G06Q03[SQ001],2
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G06Q03[SQ002],8
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G06Q03[SQ003],2
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G06Q04,"Option 1: just recommends Sotorasib but no further options - but an AI should find a lot more options - well curated for in-label drugs for medical need
Option 2: lots of options and findings, not well curated but offers likely all informations
Option 3: recommends obvious findings that can be easily found - findings curated for medical need"
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G07Q00,"Option 1:  TMB and NF1 recommendation
Option 3: NF1 recommendation, Immunetherapy recommendation (Pembro, Nivo, Ipi)"
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G07Q01,Option 1
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G07Q02,"1) lots of findings supported by data, not only studies as in Option 3
2) seems already curated for medical need and available substanced"
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G07Q03[SQ001],3
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G07Q03[SQ002],4
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G07Q03[SQ003],10 (extremely likely)
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G07Q04,"Option 1: seems already curated for medical needs and drug availability, screened a lot for data, less studies mentioned
Option 2: insufficient findings, described data (Imetelstat) not clinically useful
Option 3: a lot of not further medically curated data - lots of studies, less data based on publications"
27,2023-03-29T18:15:25Z,5,2023-03-29T18:15:25Z,G12Q01,no
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G05Q00,"Option 1, relevant studies mentioned, also consideration of combination treatment for co-occurring alterations."
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G05Q01,Option 1
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G05Q02,"relevant studies, clinical trials fitting for the clinical situation"
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G05Q03[SQ001],1
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G05Q03[SQ002],6
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G05Q03[SQ003],9
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G05Q04,"relevant and focused EGFR inhibitor data, drug combinations and relevant clinical studies in option 1."
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G06Q00,Options 1 and 3. Option 2 also useful but not focused on the relevant data.
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G06Q01,Option 3
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G06Q02,Options 1 and 3 are clinically focused
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G06Q03[SQ001],5
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G06Q03[SQ002],7
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G06Q03[SQ003],4
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G06Q04,Options 1 and 3 similar. Option 3 lists relevant study options in KEAP1/STK11-mutation
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G07Q00,"Option 1. Identification of TMB as a predictive biomarker. Option 3 identified selumetinib for NF1 alteration, which is also clinically useful."
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G07Q01,Option 1
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G07Q02,Relevant data including immune checkpoint inhibition in Melanoma (with high TMB)
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G07Q03[SQ001],1
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G07Q03[SQ002],9
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G07Q03[SQ003],7
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G07Q04,"Option 1 very useful, relevant literature and studies identified. Option 2 without relevant treatment options. Option 3 useful but lacking relevant information on Immune checkpoint inhibition."
28,2023-04-01T14:46:19Z,5,2023-04-01T14:46:19Z,G12Q01,NA
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G01Q00,Option 3. Relevant literature and clinical trials named. Also mention of CDH1 as potential germline alteration (diffuse gastric cancer hereditary!)
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G01Q01[SQ002],No
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G01Q01[SQ003],No
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G01Q01[SQ004],Yes
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G01Q02,see above
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G01Q03[SQ001],6
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G01Q03[SQ002],9
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G01Q03[SQ003],1
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G01Q04,"relevant literature, relevant trials in option 3. Option 1 with only clinical trial information"
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G02Q00,Mostly option 2
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G02Q01,Option 2
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G02Q02,JAK1 as a potential marker of myeloproliferative disease. Relevant literature and trials.
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G02Q03[SQ001],6
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G02Q03[SQ002],3
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G02Q03[SQ003],8
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G02Q04,missing data on trials in option 3. Concise answers in option 2.
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G03Q00,Option 2
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G03Q01,Option 2
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G03Q02,Relevant literature and trials cited.
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G03Q03[SQ001],6
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G03Q03[SQ002],2
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G03Q03[SQ003],9
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G03Q04,NA
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G04Q01,Option 1
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G04Q02,Option 1 seems most considerate. Option 2 also names interesting treatment recommendations for MAPK1 alteration.
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G04Q03[SQ001],3
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G04Q03[SQ002],6
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G04Q03[SQ003],6
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G04Q04,interesting treatment options in options 2 and 3 (FGFR and MEK-Inhibitors).
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G04Q00,NA
29,2023-04-12T10:05:45Z,6,2023-04-12T10:05:45Z,G12Q01,NA
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G01Q00,Option 3: MEK inhibition for KRAS mutation
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G01Q01[SQ002],No
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G01Q01[SQ003],No
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G01Q01[SQ004],Yes
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G01Q02,"In Option 2, there is no data given. In option 1, the discussed drugs do not correspond to the genetic alterations."
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G01Q03[SQ001],8
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G01Q03[SQ002],NA
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G01Q03[SQ003],2
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G01Q04,NA
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G02Q00,PI3K-Inhibitor
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G02Q01,Option 2
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G02Q02,Study and therapy options are given for the genetiv alterations. The evidence given corresponds to the alterations.
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G02Q03[SQ001],8
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G02Q03[SQ002],5
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G02Q03[SQ003],8
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G02Q04,NA
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G03Q00,"Option 2
PARP inhibition
Trastuzumab-Deruxtecan
MET inhibition"
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G03Q01,Option 2
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G03Q02,"Only here, the provided evidence supports the drug recommendation."
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G03Q03[SQ001],8
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G03Q03[SQ002],2
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G03Q03[SQ003],8
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G03Q04,NA
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G04Q01,Option 1
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G04Q02,"Only here, evidence is provided to support the drug recommendation. Nevertheless, the recommended drugs in Option 2 - even though no evidence is provided - appear to be reasonable options for the respective alterations."
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G04Q03[SQ001],2
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G04Q03[SQ002],7
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G04Q03[SQ003],7
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G04Q04,"Only in Option 1, the provided evidence corresponds to the drugs/genetic alterations. However, the therapeutic options given in Option 2 are worth to be further looked into."
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G04Q00,"PI3K inhibition
MEK inhibition
FGFR inhibition"
30,2023-04-12T11:39:39Z,6,2023-04-12T11:39:39Z,G12Q01,NA
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G01Q00,Option1 and Option2 are general useful
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G01Q01[SQ002],Yes
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G01Q01[SQ003],No
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G01Q01[SQ004],Yes
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G01Q02,Lots of data presented - mix of trials and published data.
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G01Q03[SQ001],10 (extremely likely)
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G01Q03[SQ002],1
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G01Q03[SQ003],6
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G01Q04,"Option1 and Option3 offer lots of and diverse data - not well curated but informative

option2 offers no data at all - either its well curated by physician (because no sufficient data exist) or bad AI"
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G02Q00,"useful: Option 1 KRAS, Option1 and 3 PIK3CA amplification options

option2 not useful at all"
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G02Q01,Option 1
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G02Q02,Offers the most and probably most in depth information
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G02Q03[SQ001],9
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G02Q03[SQ002],5
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G02Q03[SQ003],5
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G02Q04,"Option 1 offers broad range of evidence - maybe too much because lots of evidence will be scratched off the list while recommendation process
Option 2 offers poor information

Option 3 seems a bit more curated than option1"
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G03Q00,option2 and 3 are useful - especially BRCA and ATM based options
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G03Q01,Option 3
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G03Q02,"Evidence in Option 2 is good/ precise but references regarding the other alterations are poor

Option 3 overachieves reference listing but covers generally more alterations - especially BRCA"
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G03Q03[SQ001],10 (extremely likely)
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G03Q03[SQ002],5
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G03Q03[SQ003],10 (extremely likely)
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G03Q04,"Option 1 - poor and not really helpful information - would not expect this from human
Option 2 - reference seems pre-curated
Option 3 - offers most information - seems not curated at all"
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G04Q01,Option 2
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G04Q02,"Option 2 covers most references including the essentials (MAPK references), but Option2 covers as well 2nd most important references (PIK3CA-inhibitor strategy) and FGFR

Option 3 solely covers MAPK and FGFR"
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G04Q03[SQ001],6
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G04Q03[SQ002],9
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G04Q03[SQ003],3
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G04Q04,"Option 2 covers most references - not well curated but holistic approach, what I would expect from AI

Option 1 and 3 seem partially curated, Option 3 seems more curated due to focus on most likely recommended drugs (MAPK-i and FGFR-i)"
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G04Q00,Useful are MAPK-i and FGFR-i in Options 2 and 3
31,2023-04-12T20:35:48Z,6,2023-04-12T20:35:48Z,G12Q01,no
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G01Q00,Only option 3 is useful.
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G01Q01[SQ002],No
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G01Q01[SQ003],No
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G01Q01[SQ004],Yes
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G01Q02,"Option-1 lists drugs for the identified KRAS and TP53 mutations that do not seem to be rational treatment options based on current knowledge. Option-2 does not provide any results. Therefor, only option-3 seems useful."
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G01Q03[SQ001],8
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G01Q03[SQ002],6
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G01Q03[SQ003],1
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G01Q04,Only option-3 brings up results that provide valid treatment rationals.
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G02Q00,Option-2 is useful.
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G02Q01,Option 2
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G02Q02,"Option-1 includes targeted therapies for KRAS and TP53 that do not seem to be proper choices. Both option-1 and option-3 recommends sotorasib for KRAS p.G12V mutations, while this drug only works for KRAS p.G12C point mutations. Thus, only option-2 seems proper for therapeutic considerations."
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G02Q03[SQ001],7
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G02Q03[SQ002],2
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G02Q03[SQ003],9
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G02Q04,"Both option-1 and option-3 recommends sotorasib for KRAS p.G12V mutations, while this drug  obviously only works for KRAS p.G12C point mutations."
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G03Q00,Option-2 is most useful.
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G03Q01,Option 2
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G03Q02,"Option-1 and option-3 are recommending targeted treatments for a benign BRCA2 mutation, which seems false. Option-3 includes additional drug options that are not supported by the current literature."
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G03Q03[SQ001],8
32,2023-04-13T23:10:31Z,6,2023-04-13T23:10:31Z,G03Q03[SQ002],2
